Time,C4,C12,RLU,OD,RLU_OD,Phase
15,0.1,4,32623,0.927,35192.0172599784,initial
15,0.1,4,31812,0.913,34843.3734939759,initial
15,0.1,4,31768,0.899,35337.0411568409,initial
15,0.1,5,33014,0.889,37136.1079865017,initial
15,0.1,5,32153,0.902,35646.3414634146,initial
15,0.1,5,32400,0.908,35682.8193832599,initial
15,0.1,5,32857,0.932,35254.2918454936,initial
15,0.1,5,33570,0.952,35262.6050420168,initial
15,0.2,0,341,1.106,308.318264014467,followup
15,0.2,0,2301,1.079,2132.53012048193,followup
15,0.2,0,2514,1.067,2356.13870665417,followup
15,0.2,0,2563,1.057,2424.7871333964,followup
15,0.2,0,2465,1.069,2305.89335827877,followup
15,0.2,0,2467,1.085,2273.73271889401,followup
15,0.2,0.02,351,0.962,364.864864864865,followup
15,0.2,0.02,2421,0.91,2660.43956043956,followup
15,0.2,0.02,2708,0.919,2946.68117519042,followup
15,0.2,0.02,3209,0.948,3385.02109704641,followup
15,0.2,0.02,3194,1,3194,followup
15,0.2,0.02,3205,0.909,3525.85258525853,followup
15,0.2,0.05,325,0.924,351.731601731602,followup
15,0.2,0.05,11536,0.95,12143.1578947368,followup
15,0.2,0.05,11762,0.949,12394.0990516333,followup
15,0.2,0.05,11475,0.95,12078.9473684211,followup
15,0.2,0.05,11447,0.905,12648.6187845304,followup
15,0.2,0.05,14499,1.092,13277.4725274725,followup
15,0.2,0.1,5560,1.109,5013.52569882777,followup
15,0.2,0.1,28661,1.189,24105.1303616484,followup
15,0.2,0.1,26309,1.185,22201.6877637131,followup
15,0.2,0.1,25307,1.172,21593.0034129693,followup
15,0.2,0.1,24926,1.174,21231.6865417377,followup
15,0.2,0.1,31555,1.143,27607.1741032371,followup
15,0.2,0.2,9097,1.145,7944.97816593886,followup
15,0.2,0.2,27529,1.247,22076.1828388132,followup
15,0.2,0.2,26202,1.253,20911.4126097366,followup
15,0.2,0.2,25592,1.266,20214.8499210111,followup
15,0.2,0.2,25976,1.268,20485.8044164038,followup
15,0.2,0.2,26015,1.265,20565.2173913043,followup
15,0.2,0.5,12775,1.295,9864.86486486487,followup
15,0.2,0.5,32626,1.288,25330.7453416149,followup
15,0.2,0.5,31983,1.283,24928.2930631333,followup
15,0.2,0.5,32110,1.276,25164.5768025078,followup
15,0.2,0.5,33925,1.286,26380.2488335925,followup
15,0.2,0.5,42278,1.279,33055.5121188428,followup
15,0.5,0,4185,0.864,4843.75,initial
15,0.5,0,3240,0.863,3754.34530706837,initial
15,0.5,0,3940,0.824,4781.55339805825,initial
15,0.5,0,4246,0.804,5281.09452736318,initial
15,0.5,0,4793,0.74,6477.02702702703,initial
15,0.5,0,345,1.071,322.128851540616,followup
15,0.5,0,4734,1.06,4466.03773584906,followup
15,0.5,0,5344,1.043,5123.68168744008,followup
15,0.5,0,4732,1.04,4550,followup
15,0.5,0,5110,1.046,4885.27724665392,followup
15,0.5,0,7054,1.07,6592.52336448598,followup
15,0.5,0.02,407,0.953,427.07240293809,followup
15,0.5,0.02,8244,0.936,8807.69230769231,followup
15,0.5,0.02,8802,0.922,9546.63774403471,followup
15,0.5,0.02,9328,0.956,9757.32217573222,followup
15,0.5,0.02,9762,0.93,10496.7741935484,followup
15,0.5,0.02,8238,0.91,9052.74725274725,followup
15,0.5,0.05,548,0.986,555.78093306288,followup
15,0.5,0.05,52263,1.082,48302.2181146026,followup
15,0.5,0.05,46835,1.151,40690.7037358818,followup
15,0.5,0.05,47234,1.065,44351.1737089202,followup
15,0.5,0.05,42365,1.034,40971.9535783366,followup
15,0.5,0.05,45295,1.146,39524.4328097731,followup
15,0.5,0.1,29040,0.873,33264.6048109966,initial
15,0.5,0.1,30301,0.901,33630.410654828,initial
15,0.5,0.1,32082,0.952,33699.5798319328,initial
15,0.5,0.1,32611,0.813,40111.9311193112,initial
15,0.5,0.1,35524,0.938,37872.0682302772,initial
15,0.5,0.1,9017,1.169,7713.43028229256,followup
15,0.5,0.1,52542,1.207,43531.0687655344,followup
15,0.5,0.1,49425,1.21,40847.1074380165,followup
15,0.5,0.1,48645,1.189,40912.5315391085,followup
15,0.5,0.1,47583,1.182,40256.345177665,followup
15,0.5,0.1,57281,1.178,48625.636672326,followup
15,0.5,0.2,15339,1.13,13574.3362831858,followup
15,0.5,0.2,51150,1.258,40659.7774244833,followup
15,0.5,0.2,49780,1.258,39570.747217806,followup
15,0.5,0.2,50243,1.242,40453.3011272142,followup
15,0.5,0.2,49311,1.236,39895.6310679612,followup
15,0.5,0.2,50286,1.246,40357.9454253612,followup
15,0.5,0.5,28881,1.003,28794.6161515454,initial
15,0.5,0.5,27609,0.978,28230.0613496933,initial
15,0.5,0.5,27675,0.967,28619.4415718718,initial
15,0.5,0.5,27610,0.976,28288.9344262295,initial
15,0.5,0.5,28627,0.973,29421.3771839671,initial
15,0.5,0.5,20087,1.283,15656.2743569758,followup
15,0.5,0.5,55486,1.253,44282.5219473264,followup
15,0.5,0.5,54110,1.269,42639.8739164697,followup
15,0.5,0.5,53875,1.27,42421.2598425197,followup
15,0.5,0.5,55864,1.27,43987.4015748032,followup
15,0.5,0.5,66513,1.263,52662.7078384798,followup
15,0.5,1,30405,0.997,30496.4894684052,initial
15,0.5,1,31233,1.011,30893.175074184,initial
15,0.5,1,31922,1.023,31204.3010752688,initial
15,0.5,1,32627,1.028,31738.326848249,initial
15,0.5,1,33269,1.077,30890.4363974002,initial
15,0.5,2,32490,1.036,31361.0038610039,initial
15,0.5,2,32312,1.007,32087.3882820258,initial
15,0.5,2,31983,1.015,31510.3448275862,initial
15,0.5,2,32804,1.011,32447.0820969337,initial
15,0.5,2,31488,1.005,31331.3432835821,initial
15,0.5,3,34805,1.022,34055.7729941292,initial
15,0.5,3,33410,1.032,32374.0310077519,initial
15,0.5,3,34894,1.041,33519.6926032661,initial
15,0.5,3,36545,1.042,35071.9769673704,initial
15,0.5,3,35474,1.099,32278.4349408553,initial
15,0.5,4,32926,1.025,32122.9268292683,initial
15,0.5,4,31304,1.005,31148.2587064677,initial
15,0.5,4,30846,0.999,30876.8768768769,initial
15,0.5,4,31619,0.994,31809.8591549296,initial
15,0.5,4,32141,0.994,32335.0100603622,initial
15,0.5,5,33345,0.991,33647.8304742684,initial
15,0.5,5,33759,0.995,33928.6432160804,initial
15,0.5,5,34114,1.013,33676.2092793682,initial
15,0.5,5,34290,1.017,33716.814159292,initial
15,0.5,5,35147,1.048,33537.213740458,initial
15,1,0,5440,0.781,6965.42893725992,initial
15,1,0,4964,0.822,6038.92944038929,initial
15,1,0,3280,0.864,3796.2962962963,initial
15,1,0,3913,0.834,4691.84652278178,initial
15,1,0,4993,0.784,6368.62244897959,initial
15,1,0.1,25080,0.854,29367.681498829,initial
15,1,0.1,25407,0.818,31059.902200489,initial
15,1,0.1,26131,0.822,31789.5377128954,initial
15,1,0.1,26192,0.826,31709.4430992736,initial
15,1,0.1,29160,0.872,33440.3669724771,initial
15,1,0.5,33693,0.984,34240.8536585366,initial
15,1,0.5,31254,0.956,32692.4686192469,initial
15,1,0.5,30647,0.951,32226.0778128286,initial
15,1,0.5,31304,0.945,33125.9259259259,initial
15,1,0.5,32037,0.952,33652.3109243697,initial
15,1,1,32777,0.963,34036.3447559709,initial
15,1,1,32867,0.969,33918.4726522188,initial
15,1,1,34961,0.974,35894.250513347,initial
15,1,1,36195,0.981,36896.0244648318,initial
15,1,1,35505,1.033,34370.7647628267,initial
15,1,2,37961,1.061,35778.5108388313,initial
15,1,2,35748,1.038,34439.3063583815,initial
15,1,2,36249,1.022,35468.6888454012,initial
15,1,2,35718,1.012,35294.4664031621,initial
15,1,2,36492,0.998,36565.130260521,initial
15,1,3,36740,1.004,36593.625498008,initial
15,1,3,37287,1.01,36917.8217821782,initial
15,1,3,37547,1.019,36846.908734053,initial
15,1,3,37722,1.039,36306.0635226179,initial
15,1,3,39048,1.099,35530.4822565969,initial
15,1,4,39768,1.081,36788.1591119334,initial
15,1,4,40141,1.066,37655.722326454,initial
15,1,4,40116,1.056,37988.6363636364,initial
15,1,4,40413,1.043,38746.8839884947,initial
15,1,4,40324,1.038,38847.7842003854,initial
15,1,5,40966,1.037,39504.3394406943,initial
15,1,5,41356,1.05,39386.6666666667,initial
15,1,5,41246,1.051,39244.529019981,initial
15,1,5,41941,1.076,38978.624535316,initial
15,1,5,41400,1.11,37297.2972972973,initial
15,2,0,7524,0.774,9720.93023255814,initial
15,2,0,6087,0.821,7414.12911084044,initial
15,2,0,8562,0.744,11508.064516129,initial
15,2,0,5350,0.849,6301.53121319199,initial
15,2,0,7350,0.785,9363.05732484076,initial
15,2,0.1,29013,0.955,30380.1047120419,initial
15,2,0.1,29218,0.938,31149.2537313433,initial
15,2,0.1,30043,0.955,31458.6387434555,initial
15,2,0.1,30494,0.97,31437.1134020619,initial
15,2,0.1,32116,1.003,32019.9401794616,initial
15,2,0.5,35986,1.085,33166.8202764977,initial
15,2,0.5,34133,1.059,32231.3503305005,initial
15,2,0.5,31576,1.044,30245.2107279693,initial
15,2,0.5,32941,1.035,31827.0531400966,initial
15,2,0.5,32807,1.045,31394.2583732057,initial
15,2,1,33451,1.051,31827.7830637488,initial
15,2,1,33871,1.056,32074.8106060606,initial
15,2,1,34342,1.052,32644.4866920152,initial
15,2,1,33949,1.067,31817.244611059,initial
15,2,1,35005,1.109,31564.4724977457,initial
15,2,2,38285,1.081,35416.2812210916,initial
15,2,2,35635,1.047,34035.3390639924,initial
15,2,2,35659,1.041,34254.562920269,initial
15,2,2,35403,1.036,34172.7799227799,initial
15,2,2,34880,1.031,33831.231813773,initial
15,2,3,35982,1.036,34731.6602316602,initial
15,2,3,35690,1.027,34751.7039922103,initial
15,2,3,36152,1.034,34963.249516441,initial
15,2,3,36384,1.046,34783.9388145315,initial
15,2,3,37464,1.085,34529.0322580645,initial
15,2,4,39800,1.082,36783.7338262477,initial
15,2,4,38487,1.051,36619.4100856327,initial
15,2,4,37455,1.038,36083.8150289017,initial
15,2,4,37185,1.035,35927.5362318841,initial
15,2,4,36864,1.028,35859.9221789883,initial
15,2,5,37471,1.031,36344.3258971872,initial
15,2,5,37481,1.032,36318.7984496124,initial
15,2,5,37261,1.041,35793.4678194044,initial
15,2,5,38053,1.04,36589.4230769231,initial
15,2,5,38547,1.068,36092.6966292135,initial
15,3,0,11997,0.633,18952.6066350711,initial
15,3,0,8778,0.754,11641.9098143236,initial
15,3,0,7411,0.794,9333.75314861461,initial
15,3,0,7695,0.814,9453.31695331695,initial
15,3,0,7811,0.799,9775.96996245307,initial
15,3,0.1,30327,0.937,32366.0618996798,initial
15,3,0.1,30818,0.923,33388.9490790899,initial
15,3,0.1,30802,0.933,33013.9335476956,initial
15,3,0.1,30741,0.924,33269.4805194805,initial
15,3,0.1,31558,0.949,33253.9515279241,initial
15,3,0.5,39956,1.102,36257.7132486388,initial
15,3,0.5,39090,1.034,37804.6421663443,initial
15,3,0.5,40387,1.027,39325.2190847128,initial
15,3,0.5,37750,1.025,36829.2682926829,initial
15,3,0.5,36799,1.002,36725.5489021956,initial
15,3,1,37970,1.028,36935.7976653696,initial
15,3,1,37003,1.008,36709.3253968254,initial
15,3,1,37307,1.022,36503.9138943249,initial
15,3,1,35898,1.032,34784.8837209302,initial
15,3,1,38407,1.061,36198.8689915174,initial
15,3,2,38463,1.139,33769.0956979807,initial
15,3,2,39683,1.091,36373.0522456462,initial
15,3,2,40975,1.064,38510.3383458647,initial
15,3,2,41064,1.054,38960.1518026565,initial
15,3,2,41278,1.046,39462.7151051625,initial
15,3,3,41335,1.051,39329.2102759277,initial
15,3,3,41170,1.051,39172.2169362512,initial
15,3,3,40671,1.05,38734.2857142857,initial
15,3,3,40726,1.062,38348.3992467043,initial
15,3,3,40986,1.101,37226.1580381471,initial
15,3,4,38282,1.193,32088.8516345348,initial
15,3,4,39418,1.146,34396.1605584642,initial
15,3,4,39936,1.107,36075.8807588076,initial
15,3,4,42529,1.078,39451.7625231911,initial
15,3,4,43443,1.068,40676.9662921348,initial
15,3,5,44700,1.063,42050.7996237065,initial
15,3,5,43804,1.081,40521.7391304348,initial
15,3,5,43370,1.094,39643.5100548446,initial
15,3,5,43278,1.1,39343.6363636364,initial
15,3,5,42150,1.108,38041.5162454874,initial
15,4,0,10709,0.801,13369.5380774032,initial
15,4,0,11766,0.693,16978.354978355,initial
15,4,0,12443,0.682,18244.8680351906,initial
15,4,0,9943,0.749,13275.0333778371,initial
15,4,0,8949,0.764,11713.3507853403,initial
15,4,0.1,30395,0.974,31206.3655030801,initial
15,4,0.1,30705,0.994,30890.3420523139,initial
15,4,0.1,31487,0.993,31708.9627391742,initial
15,4,0.1,32737,0.957,34207.9414838036,initial
15,4,0.1,35058,1.035,33872.4637681159,initial
15,4,0.5,33884,1.08,31374.0740740741,initial
15,4,0.5,33396,1.053,31715.0997150997,initial
15,4,0.5,33073,1.049,31528.1220209724,initial
15,4,0.5,33499,1.036,32334.9420849421,initial
15,4,0.5,32869,1.035,31757.4879227053,initial
15,4,1,34307,1.041,32955.8117195005,initial
15,4,1,34679,1.044,33217.4329501916,initial
15,4,1,35597,1.05,33901.9047619048,initial
15,4,1,36497,1.071,34077.497665733,initial
15,4,1,37337,1.106,33758.5895117541,initial
15,4,2,35554,1.072,33166.0447761194,initial
15,4,2,35178,1.047,33598.8538681948,initial
15,4,2,34658,1.052,32944.8669201521,initial
15,4,2,35392,1.046,33835.5640535373,initial
15,4,2,36108,1.061,34032.0452403393,initial
15,4,3,36722,1.054,34840.6072106262,initial
15,4,3,37173,1.055,35235.0710900474,initial
15,4,3,37655,1.065,35356.8075117371,initial
15,4,3,38966,1.077,36180.129990715,initial
15,4,3,39269,1.087,36126.0349586017,initial
15,4,4,37578,1.087,34570.3771849126,initial
15,4,4,36025,1.08,33356.4814814815,initial
15,4,4,36079,1.069,33750.2338634238,initial
15,4,4,36805,1.059,34754.4853635505,initial
15,4,4,36959,1.057,34965.9413434248,initial
15,4,5,38189,1.059,36061.3786591124,initial
15,4,5,38492,1.061,36278.9820923657,initial
15,4,5,39355,1.072,36711.7537313433,initial
15,4,5,39019,1.083,36028.6241920591,initial
15,4,5,40088,1.08,37118.5185185185,initial
15,5,0,12962,0.689,18812.7721335269,initial
15,5,0,10544,0.732,14404.3715846995,initial
15,5,0,10172,0.747,13617.1352074967,initial
15,5,0,9482,0.757,12525.7595772787,initial
15,5,0,10288,0.748,13754.0106951872,initial
15,5,0.1,31630,0.988,32014.1700404858,initial
15,5,0.1,32502,0.983,33064.0895218718,initial
15,5,0.1,33578,1.008,33311.5079365079,initial
15,5,0.1,33894,1.008,33625,initial
15,5,0.1,36817,1.028,35814.2023346303,initial
15,5,0.5,38289,1.044,36675.2873563218,initial
15,5,0.5,36937,1.025,36036.0975609756,initial
15,5,0.5,35512,1.018,34884.0864440079,initial
15,5,0.5,35832,1.018,35198.4282907662,initial
15,5,0.5,35731,1.015,35202.9556650246,initial
15,5,1,36485,1.017,35875.1229105211,initial
15,5,1,37820,1.051,35984.7764034253,initial
15,5,1,37756,1.054,35821.6318785579,initial
15,5,1,38690,1.069,36192.7034611787,initial
15,5,1,40430,1.086,37228.3609576427,initial
15,5,2,40775,1.069,38143.1244153414,initial
15,5,2,39188,1.064,36830.8270676692,initial
15,5,2,38904,1.058,36771.2665406427,initial
15,5,2,38951,1.065,36573.7089201878,initial
15,5,2,39995,1.08,37032.4074074074,initial
15,5,3,17979,0.759,23687.7470355731,initial
15,5,3,18181,0.753,24144.7543160691,initial
15,5,3,18897,0.76,24864.4736842105,initial
15,5,3,19926,0.758,26287.598944591,initial
15,5,3,23097,0.742,31128.0323450135,initial
15,5,4,41978,0.99,42402.0202020202,initial
15,5,4,41966,0.985,42605.076142132,initial
15,5,4,41982,0.973,43146.9681397739,initial
15,5,4,41500,0.971,42739.4438722966,initial
15,5,4,42179,0.978,43127.8118609407,initial
15,5,5,41973,1.031,40710.9602327837,initial
15,5,5,42640,1.047,40725.8834765998,initial
15,5,5,42794,1.048,40833.9694656489,initial
15,5,5,42425,1.046,40559.2734225621,initial
15,5,5,41508,1.063,39047.9774223895,initial
16,0,0,429,0.522,821.83908045977,initial
16,0,0,395,0.531,743.879472693032,initial
16,0,0,372,0.527,705.882352941176,initial
16,0,0,351,0.53,662.264150943396,initial
16,0,0,438,0.496,883.064516129032,initial
16,0,0,352,1.088,323.529411764706,followup
16,0,0,270,1.084,249.077490774908,followup
16,0,0,286,1.062,269.303201506591,followup
16,0,0,307,1.046,293.499043977055,followup
16,0,0,283,1.062,266.478342749529,followup
16,0,0,344,1.067,322.399250234302,followup
16,0,0.02,308,0.948,324.894514767932,followup
16,0,0.02,320,0.952,336.134453781513,followup
16,0,0.02,312,0.964,323.651452282158,followup
16,0,0.02,343,0.98,350,followup
16,0,0.02,371,0.961,386.056191467222,followup
16,0,0.02,398,0.968,411.157024793388,followup
16,0,0.05,245,0.979,250.255362614913,followup
16,0,0.05,232,0.967,239.917269906929,followup
16,0,0.05,215,0.962,223.492723492724,followup
16,0,0.05,238,0.925,257.297297297297,followup
16,0,0.05,231,0.933,247.588424437299,followup
16,0,0.05,228,0.954,238.993710691824,followup
16,0,0.1,4170,0.611,6824.87725040917,initial
16,0,0.1,4626,0.59,7840.6779661017,initial
16,0,0.1,4327,0.678,6382.00589970501,initial
16,0,0.1,4085,0.679,6016.20029455081,initial
16,0,0.1,3970,0.6,6616.66666666667,initial
16,0,0.1,3747,0.98,3823.4693877551,followup
16,0,0.1,2993,1.053,2842.35517568851,followup
16,0,0.1,3348,1.164,2876.28865979381,followup
16,0,0.1,3640,1.142,3187.39054290718,followup
16,0,0.1,3895,1.128,3453.01418439716,followup
16,0,0.1,4212,1.151,3659.42658557776,followup
16,0,0.2,4683,1.12,4181.25,followup
16,0,0.2,4937,1.139,4334.50395083407,followup
16,0,0.2,5085,1.145,4441.0480349345,followup
16,0,0.2,5335,1.146,4655.32286212915,followup
16,0,0.2,5425,1.136,4775.52816901408,followup
16,0,0.2,5227,1.109,4713.25518485122,followup
16,0,0.5,5614,0.702,7997.150997151,initial
16,0,0.5,5270,0.701,7517.83166904422,initial
16,0,0.5,5106,0.711,7181.43459915612,initial
16,0,0.5,5135,0.718,7151.81058495822,initial
16,0,0.5,4958,0.739,6709.06630581867,initial
16,0,0.5,8301,1.233,6732.3600973236,followup
16,0,0.5,8224,1.206,6819.23714759536,followup
16,0,0.5,8660,1.184,7314.18918918919,followup
16,0,0.5,8630,1.194,7227.80569514238,followup
16,0,0.5,8970,1.194,7512.56281407035,followup
16,0,0.5,10201,1.184,8615.70945945946,followup
16,0,1,6652,0.757,8787.31836195509,initial
16,0,1,7180,0.762,9422.57217847769,initial
16,0,1,7244,0.761,9519.05387647832,initial
16,0,1,6669,0.746,8939.67828418231,initial
16,0,1,6973,0.774,9009.04392764858,initial
16,0,2,10153,0.734,13832.4250681199,initial
16,0,2,8776,0.739,11875.5074424899,initial
16,0,2,8128,0.752,10808.5106382979,initial
16,0,2,8036,0.745,10786.5771812081,initial
16,0,2,8456,0.769,10996.0988296489,initial
16,0,3,9351,0.756,12369.0476190476,initial
16,0,3,9759,0.774,12608.5271317829,initial
16,0,3,9732,0.772,12606.2176165803,initial
16,0,3,9910,0.781,12688.8604353393,initial
16,0,3,10391,0.782,13287.7237851662,initial
16,0,4,12048,0.733,16436.5620736699,initial
16,0,4,9371,0.741,12646.4237516869,initial
16,0,4,8852,0.753,11755.6440903054,initial
16,0,4,8697,0.728,11946.4285714286,initial
16,0,4,8844,0.76,11636.8421052632,initial
16,0,5,10398,0.767,13556.7144719687,initial
16,0,5,11116,0.765,14530.7189542484,initial
16,0,5,10923,0.782,13968.0306905371,initial
16,0,5,10919,0.778,14034.7043701799,initial
16,0,5,12161,0.769,15814.044213264,initial
16,0.02,0,299,1.08,276.851851851852,followup
16,0.02,0,384,1.045,367.464114832536,followup
16,0.02,0,345,1.042,331.094049904031,followup
16,0.02,0,357,1.072,333.022388059701,followup
16,0.02,0,370,1.072,345.149253731343,followup
16,0.02,0,368,1.067,344.892221180881,followup
16,0.02,0.02,315,0.963,327.102803738318,followup
16,0.02,0.02,448,0.954,469.601677148847,followup
16,0.02,0.02,474,0.941,503.719447396387,followup
16,0.02,0.02,549,0.978,561.349693251534,followup
16,0.02,0.02,500,0.987,506.585612968592,followup
16,0.02,0.02,637,0.931,684.210526315789,followup
16,0.02,0.05,405,0.992,408.266129032258,followup
16,0.02,0.05,12449,1.115,11165.0224215247,followup
16,0.02,0.05,9544,1.105,8637.10407239819,followup
16,0.02,0.05,8862,1.122,7898.39572192513,followup
16,0.02,0.05,7425,1.021,7272.28207639569,followup
16,0.02,0.05,7393,1.058,6987.71266540643,followup
16,0.02,0.1,3421,1.204,2841.36212624585,followup
16,0.02,0.1,7767,1.145,6783.40611353712,followup
16,0.02,0.1,7487,1.19,6291.59663865546,followup
16,0.02,0.1,7066,1.182,5978.00338409476,followup
16,0.02,0.1,6583,1.167,5640.95972579263,followup
16,0.02,0.1,7740,1.12,6910.71428571429,followup
16,0.02,0.2,5085,1.131,4496.02122015915,followup
16,0.02,0.2,7511,1.22,6156.55737704918,followup
16,0.02,0.2,7036,1.226,5738.98858075041,followup
16,0.02,0.2,7570,1.238,6114.70113085622,followup
16,0.02,0.2,7385,1.24,5955.64516129032,followup
16,0.02,0.2,7114,1.218,5840.72249589491,followup
16,0.02,0.5,7656,1.263,6061.75771971496,followup
16,0.02,0.5,10130,1.252,8091.05431309904,followup
16,0.02,0.5,10185,1.242,8200.48309178744,followup
16,0.02,0.5,9848,1.245,7910.04016064257,followup
16,0.02,0.5,10590,1.23,8609.75609756098,followup
16,0.02,0.5,12220,1.228,9951.14006514658,followup
16,0.05,0,265,1.076,246.282527881041,followup
16,0.05,0,484,1.056,458.333333333333,followup
16,0.05,0,500,1.05,476.190476190476,followup
16,0.05,0,488,1.047,466.093600764088,followup
16,0.05,0,490,1.05,466.666666666667,followup
16,0.05,0,548,1.066,514.071294559099,followup
16,0.05,0.02,302,0.952,317.226890756303,followup
16,0.05,0.02,716,0.93,769.89247311828,followup
16,0.05,0.02,721,0.941,766.206163655685,followup
16,0.05,0.02,749,0.956,783.47280334728,followup
16,0.05,0.02,864,0.945,914.285714285714,followup
16,0.05,0.02,931,0.935,995.72192513369,followup
16,0.05,0.05,275,0.954,288.259958071279,followup
16,0.05,0.05,3448,0.973,3543.67934224049,followup
16,0.05,0.05,2284,0.894,2554.80984340045,followup
16,0.05,0.05,1073,0.977,1098.25997952917,followup
16,0.05,0.05,791,0.939,842.385516506922,followup
16,0.05,0.05,1775,0.896,1981.02678571429,followup
16,0.05,0.1,4107,1.122,3660.42780748663,followup
16,0.05,0.1,10476,1.216,8615.13157894737,followup
16,0.05,0.1,9885,1.218,8115.76354679803,followup
16,0.05,0.1,9151,1.182,7741.9627749577,followup
16,0.05,0.1,9402,1.197,7854.6365914787,followup
16,0.05,0.1,10745,1.166,9215.26586620926,followup
16,0.05,0.2,5292,1.161,4558.13953488372,followup
16,0.05,0.2,10392,1.251,8306.95443645084,followup
16,0.05,0.2,10374,1.262,8220.2852614897,followup
16,0.05,0.2,10245,1.255,8163.34661354582,followup
16,0.05,0.2,10303,1.252,8229.23322683706,followup
16,0.05,0.2,10358,1.23,8421.13821138211,followup
16,0.05,0.5,7662,1.275,6009.41176470588,followup
16,0.05,0.5,13464,1.27,10601.5748031496,followup
16,0.05,0.5,13189,1.275,10344.3137254902,followup
16,0.05,0.5,13466,1.261,10678.8263283109,followup
16,0.05,0.5,13943,1.258,11083.4658187599,followup
16,0.05,0.5,16584,1.248,13288.4615384615,followup
16,0.1,0,1873,0.561,3338.68092691622,initial
16,0.1,0,1100,0.704,1562.5,initial
16,0.1,0,1238,0.644,1922.3602484472,initial
16,0.1,0,1244,0.723,1720.60857538036,initial
16,0.1,0,1139,0.701,1624.82168330956,initial
16,0.1,0,270,1.085,248.847926267281,followup
16,0.1,0,1015,1.051,965.746907706946,followup
16,0.1,0,783,1.068,733.14606741573,followup
16,0.1,0,843,1.066,790.806754221388,followup
16,0.1,0,920,1.072,858.208955223881,followup
16,0.1,0,1018,1.072,949.626865671642,followup
16,0.1,0.02,348,0.977,356.192425793245,followup
16,0.1,0.02,1178,0.908,1297.35682819383,followup
16,0.1,0.02,1112,0.948,1172.99578059072,followup
16,0.1,0.02,1318,0.944,1396.18644067797,followup
16,0.1,0.02,1431,0.964,1484.4398340249,followup
16,0.1,0.02,1476,0.911,1620.19758507135,followup
16,0.1,0.05,341,0.974,350.102669404517,followup
16,0.1,0.05,15681,0.995,15759.7989949749,followup
16,0.1,0.05,13132,1.006,13053.6779324056,followup
16,0.1,0.05,12397,1.187,10443.9764111205,followup
16,0.1,0.05,10197,0.929,10976.3186221744,followup
16,0.1,0.05,12198,0.89,13705.6179775281,followup
16,0.1,0.1,12566,0.752,16710.1063829787,initial
16,0.1,0.1,13675,0.72,18993.0555555556,initial
16,0.1,0.1,14240,0.703,20256.0455192034,initial
16,0.1,0.1,14020,0.629,22289.3481717011,initial
16,0.1,0.1,15870,0.707,22446.9589816124,initial
16,0.1,0.1,3750,1.16,3232.75862068966,followup
16,0.1,0.1,15538,1.243,12500.4022526146,followup
16,0.1,0.1,14037,1.22,11505.737704918,followup
16,0.1,0.1,13833,1.211,11422.7910817506,followup
16,0.1,0.1,13051,1.196,10912.2073578595,followup
16,0.1,0.1,16406,1.195,13728.870292887,followup
16,0.1,0.2,5843,1.146,5098.60383944154,followup
16,0.1,0.2,13925,1.276,10913.0094043887,followup
16,0.1,0.2,13416,1.275,10522.3529411765,followup
16,0.1,0.2,13168,1.273,10344.069128044,followup
16,0.1,0.2,13020,1.259,10341.5409054805,followup
16,0.1,0.2,13146,1.257,10458.2338902148,followup
16,0.1,0.5,24954,0.836,29849.2822966507,initial
16,0.1,0.5,22024,0.83,26534.9397590361,initial
16,0.1,0.5,18621,0.82,22708.5365853659,initial
16,0.1,0.5,18526,0.813,22787.2078720787,initial
16,0.1,0.5,20622,0.796,25907.0351758794,initial
16,0.1,0.5,8310,1.293,6426.91415313225,followup
16,0.1,0.5,17232,1.293,13327.1461716937,followup
16,0.1,0.5,16824,1.297,12971.4726291442,followup
16,0.1,0.5,16831,1.29,13047.2868217054,followup
16,0.1,0.5,17765,1.296,13707.5617283951,followup
16,0.1,0.5,21852,1.269,17219.8581560284,followup
16,0.1,1,21268,0.859,24759.0221187427,initial
16,0.1,1,21372,0.855,24996.4912280702,initial
16,0.1,1,21372,0.864,24736.1111111111,initial
16,0.1,1,22257,0.882,25234.693877551,initial
16,0.1,1,24563,0.903,27201.5503875969,initial
16,0.1,2,30032,0.926,32431.9654427646,initial
16,0.1,2,23774,0.912,26067.9824561404,initial
16,0.1,2,25369,0.886,28633.1828442438,initial
16,0.1,2,24359,0.884,27555.4298642534,initial
16,0.1,2,23751,0.903,26302.3255813953,initial
16,0.1,3,23931,0.907,26384.7850055127,initial
16,0.1,3,23805,0.907,26245.8654906284,initial
16,0.1,3,23788,0.9,26431.1111111111,initial
16,0.1,3,24871,0.921,27004.3431053203,initial
16,0.1,3,27819,0.926,30042.1166306695,initial
16,0.1,4,32757,0.982,33357.433808554,initial
16,0.1,4,30660,0.933,32861.7363344051,initial
16,0.1,4,29414,0.912,32252.1929824561,initial
16,0.1,4,28335,0.907,31240.3528114664,initial
16,0.1,4,27887,0.903,30882.6135105205,initial
16,0.1,5,28826,0.902,31957.8713968958,initial
16,0.1,5,28509,0.903,31571.4285714286,initial
16,0.1,5,28671,0.911,31472.0087815587,initial
16,0.1,5,29634,0.93,31864.5161290323,initial
16,0.1,5,31096,0.929,33472.5511302476,initial
16,0.2,0,268,1.094,244.972577696526,followup
16,0.2,0,2082,1.066,1953.095684803,followup
